Identifier,Approximate Zip Code,Reading Timestamp,Reading Day,Reading Time String,Concentration
Sensor 18495,94040,12/15/21 12:59:26,Wednesday,Midday,0.3
Sensor 18495,94040,12/15/21 18:59:38,Wednesday,Evening,0.09
Sensor 18495,94040,12/16/21 00:59:44,Thursday,Night,0.0
Sensor 18495,94040,12/16/21 06:59:52,Thursday,Morning,3.84
Sensor 18495,94040,12/16/21 13:00:06,Thursday,Midday,0.53
Sensor 18495,94040,12/16/21 19:00:50,Thursday,Evening,6.11
Sensor 18495,94040,12/17/21 01:00:59,Friday,Night,5.62
Sensor 18495,94040,12/17/21 06:59:03,Friday,Morning,6.27
Sensor 18495,94040,12/17/21 12:59:07,Friday,Midday,1.47
Sensor 18495,94040,12/17/21 18:59:20,Friday,Evening,15.0
Sensor 18495,94040,12/18/21 00:59:28,Saturday,Night,11.46
Sensor 18495,94040,12/18/21 06:59:32,Saturday,Morning,10.49
Sensor 18495,94040,12/18/21 12:59:42,Saturday,Midday,21.46
Sensor 75337,94087,12/11/21 18:59:15,Saturday,Evening,8.93
Sensor 75337,94087,12/12/21 00:59:20,Sunday,Night,4.07
Sensor 75337,94087,12/12/21 06:59:24,Sunday,Morning,3.66
Sensor 75337,94087,12/12/21 12:59:30,Sunday,Midday,1.84
Sensor 75337,94087,12/12/21 18:59:31,Sunday,Evening,0.15
Sensor 75337,94087,12/13/21 00:59:35,Monday,Night,0.86
Sensor 75337,94087,12/13/21 06:59:38,Monday,Morning,0.19
Sensor 75337,94087,12/13/21 12:59:42,Monday,Midday,0.0
Sensor 75337,94087,12/13/21 18:59:46,Monday,Evening,0.56
Sensor 75337,94087,12/14/21 00:59:49,Tuesday,Night,1.68
Sensor 75337,94087,12/14/21 06:59:53,Tuesday,Morning,0.0
Sensor 75337,94087,12/14/21 12:59:57,Tuesday,Midday,4.42
Sensor 75337,94087,12/14/21 19:00:01,Tuesday,Evening,0.61
Sensor 75337,94087,12/15/21 01:00:07,Wednesday,Night,1.61
Sensor 75337,94087,12/15/21 07:00:10,Wednesday,Morning,1.02
Sensor 75337,94087,12/15/21 13:00:12,Wednesday,Midday,0.52
Sensor 75337,94087,12/15/21 19:00:18,Wednesday,Evening,0.0
Sensor 75337,94087,12/16/21 01:00:19,Thursday,Night,0.0
Sensor 75337,94087,12/16/21 07:00:23,Thursday,Morning,3.07
Sensor 75337,94087,12/16/21 13:00:26,Thursday,Midday,7.82
Sensor 75337,94087,12/16/21 19:00:30,Thursday,Evening,24.03
Sensor 75337,94087,12/17/21 01:00:34,Friday,Night,5.84
Sensor 75337,94087,12/17/21 07:00:37,Friday,Morning,5.67
Sensor 75337,94087,12/17/21 13:00:41,Friday,Midday,5.19
Sensor 75337,94087,12/17/21 19:00:46,Friday,Evening,6.51
Sensor 75337,94087,12/18/21 01:00:49,Saturday,Night,2.86
Sensor 75337,94087,12/18/21 07:00:53,Saturday,Morning,2.56
Sensor 75337,94087,12/18/21 13:00:56,Saturday,Midday,24.18
Sensor 78647,94041,12/11/21 19:00:27,Saturday,Evening,7.24
Sensor 78647,94041,12/12/21 01:00:31,Sunday,Night,6.31
Sensor 78647,94041,12/12/21 07:00:35,Sunday,Morning,3.09
Sensor 78647,94041,12/12/21 13:00:38,Sunday,Midday,0.76
Sensor 78647,94041,12/12/21 19:00:42,Sunday,Evening,0.29
Sensor 78647,94041,12/13/21 01:00:46,Monday,Night,0.71
Sensor 78647,94041,12/13/21 07:00:49,Monday,Morning,0.29
Sensor 78647,94041,12/13/21 13:00:53,Monday,Midday,0.12
Sensor 78647,94041,12/13/21 19:00:57,Monday,Evening,1.6
Sensor 78647,94041,12/14/21 00:59:01,Tuesday,Night,0.54
Sensor 78647,94041,12/14/21 06:59:04,Tuesday,Morning,0.0
Sensor 78647,94041,12/14/21 12:59:08,Tuesday,Midday,0.0
Sensor 78647,94041,12/14/21 18:59:12,Tuesday,Evening,1.07
Sensor 78647,94041,12/15/21 00:59:15,Wednesday,Night,1.45
Sensor 78647,94041,12/15/21 06:59:19,Wednesday,Morning,0.77
Sensor 78647,94041,12/15/21 12:59:22,Wednesday,Midday,0.16
Sensor 78647,94041,12/15/21 18:59:26,Wednesday,Evening,0.0
Sensor 78647,94041,12/16/21 00:59:30,Thursday,Night,0.0
Sensor 78647,94041,12/16/21 07:00:17,Thursday,Morning,3.36
Sensor 78647,94041,12/16/21 13:00:20,Thursday,Midday,0.25
Sensor 78647,94041,12/16/21 19:00:52,Thursday,Evening,5.25
Sensor 78647,94041,12/17/21 01:00:56,Friday,Night,6.47
Sensor 78647,94041,12/17/21 07:00:59,Friday,Morning,7.05
Sensor 78647,94041,12/17/21 12:59:04,Friday,Midday,1.91
Sensor 78647,94041,12/17/21 18:59:09,Friday,Evening,12.04
Sensor 78647,94041,12/18/21 00:59:13,Saturday,Night,14.72
Sensor 78647,94041,12/18/21 06:59:17,Saturday,Morning,6.47
Sensor 78647,94041,12/18/21 12:59:21,Saturday,Midday,18.56
Sensor 75121,94041,12/11/21 18:59:55,Saturday,Evening,5.52
Sensor 75121,94041,12/12/21 00:59:59,Sunday,Night,7.05
Sensor 75121,94041,12/12/21 07:00:18,Sunday,Morning,3.1
Sensor 75121,94041,12/12/21 13:00:23,Sunday,Midday,1.52
Sensor 75121,94041,12/12/21 19:00:25,Sunday,Evening,0.76
Sensor 75121,94041,12/13/21 01:00:28,Monday,Night,0.46
Sensor 75121,94041,12/13/21 07:00:32,Monday,Morning,0.27
Sensor 75121,94041,12/13/21 13:00:36,Monday,Midday,0.21
Sensor 75121,94041,12/13/21 19:00:39,Monday,Evening,2.14
Sensor 75121,94041,12/14/21 01:00:43,Tuesday,Night,0.0
Sensor 75121,94041,12/14/21 07:00:47,Tuesday,Morning,0.43
Sensor 75121,94041,12/14/21 13:00:51,Tuesday,Midday,0.1
Sensor 75121,94041,12/14/21 19:00:54,Tuesday,Evening,0.17
Sensor 75121,94041,12/15/21 01:00:58,Wednesday,Night,1.22
Sensor 75121,94041,12/15/21 06:59:02,Wednesday,Morning,0.74
Sensor 75121,94041,12/15/21 12:59:06,Wednesday,Midday,0.44
Sensor 75121,94041,12/15/21 18:59:09,Wednesday,Evening,0.0
Sensor 75121,94041,12/16/21 00:59:16,Thursday,Night,0.0
Sensor 75121,94041,12/16/21 06:59:20,Thursday,Morning,3.57
Sensor 75121,94041,12/16/21 12:59:24,Thursday,Midday,0.14
Sensor 75121,94041,12/16/21 18:59:28,Thursday,Evening,4.65
Sensor 75121,94041,12/17/21 00:59:32,Friday,Night,5.93
Sensor 75121,94041,12/17/21 06:59:36,Friday,Morning,6.43
Sensor 75121,94041,12/17/21 12:59:39,Friday,Midday,1.5
Sensor 75121,94041,12/17/21 18:59:44,Friday,Evening,15.91
Sensor 75121,94041,12/18/21 00:59:48,Saturday,Night,14.41
Sensor 75121,94041,12/18/21 06:59:51,Saturday,Morning,6.09
Sensor 75121,94041,12/18/21 12:59:55,Saturday,Midday,17.29
Sensor 66353,94028,12/11/21 18:59:07,Saturday,Evening,0.88
Sensor 66353,94028,12/12/21 00:59:11,Sunday,Night,1.07
Sensor 66353,94028,12/12/21 06:59:14,Sunday,Morning,1.98
Sensor 66353,94028,12/12/21 12:59:17,Sunday,Midday,0.84
Sensor 66353,94028,12/12/21 18:59:21,Sunday,Evening,40.07
Sensor 66353,94028,12/13/21 00:59:24,Monday,Night,0.0
Sensor 66353,94028,12/13/21 06:59:28,Monday,Morning,0.51
Sensor 66353,94028,12/13/21 12:59:31,Monday,Midday,0.75
Sensor 66353,94028,12/13/21 18:59:35,Monday,Evening,0.11
Sensor 66353,94028,12/14/21 00:59:38,Tuesday,Night,0.05
Sensor 66353,94028,12/14/21 06:59:43,Tuesday,Morning,0.0
Sensor 66353,94028,12/14/21 12:59:47,Tuesday,Midday,0.05
Sensor 66353,94028,12/14/21 18:59:50,Tuesday,Evening,0.67
Sensor 66353,94028,12/15/21 00:59:53,Wednesday,Night,1.36
Sensor 66353,94028,12/15/21 06:59:57,Wednesday,Morning,25.72
Sensor 66353,94028,12/15/21 13:00:01,Wednesday,Midday,0.28
Sensor 66353,94028,12/15/21 19:00:10,Wednesday,Evening,0.0
Sensor 66353,94028,12/16/21 01:00:08,Thursday,Night,0.0
Sensor 66353,94028,12/16/21 07:00:11,Thursday,Morning,6.08
Sensor 66353,94028,12/16/21 19:02:21,Thursday,Evening,3.51
Sensor 66353,94028,12/17/21 01:00:18,Friday,Night,9.82
Sensor 66353,94028,12/17/21 07:00:22,Friday,Morning,4.69
Sensor 66353,94028,12/17/21 13:00:25,Friday,Midday,0.9
Sensor 66353,94028,12/17/21 19:00:28,Friday,Evening,8.59
Sensor 66353,94028,12/18/21 01:00:32,Saturday,Night,15.88
Sensor 66353,94028,12/18/21 07:00:35,Saturday,Morning,5.34
Sensor 66353,94028,12/18/21 13:00:39,Saturday,Midday,15.72
Sensor 119085,94024,12/11/21 19:00:08,Saturday,Evening,0.0
Sensor 119085,94024,12/12/21 01:00:15,Sunday,Night,0.33
Sensor 119085,94024,12/12/21 07:00:15,Sunday,Morning,0.0
Sensor 119085,94024,12/12/21 13:00:19,Sunday,Midday,0.0
Sensor 119085,94024,12/12/21 19:00:22,Sunday,Evening,0.0
Sensor 119085,94024,12/13/21 01:00:26,Monday,Night,0.0
Sensor 119085,94024,12/13/21 07:00:30,Monday,Morning,0.0
Sensor 119085,94024,12/13/21 13:00:33,Monday,Midday,0.0
Sensor 119085,94024,12/13/21 19:00:37,Monday,Evening,0.0
Sensor 119085,94024,12/14/21 01:00:40,Tuesday,Night,0.0
Sensor 119085,94024,12/14/21 07:00:44,Tuesday,Morning,0.0
Sensor 119085,94024,12/14/21 13:00:48,Tuesday,Midday,0.0
Sensor 119085,94024,12/14/21 19:00:52,Tuesday,Evening,0.0
Sensor 119085,94024,12/15/21 01:00:55,Wednesday,Night,0.0
Sensor 119085,94024,12/15/21 07:00:59,Wednesday,Morning,0.0
Sensor 119085,94024,12/15/21 12:59:03,Wednesday,Midday,0.0
Sensor 119085,94024,12/15/21 18:59:06,Wednesday,Evening,0.0
Sensor 119085,94024,12/16/21 00:59:10,Thursday,Night,0.0
Sensor 119085,94024,12/16/21 06:59:13,Thursday,Morning,0.0
Sensor 119085,94024,12/16/21 12:59:17,Thursday,Midday,0.0
Sensor 119085,94024,12/16/21 18:59:21,Thursday,Evening,0.0
Sensor 119085,94024,12/17/21 00:59:24,Friday,Night,1.45
Sensor 119085,94024,12/17/21 06:59:28,Friday,Morning,0.0
Sensor 119085,94024,12/17/21 12:59:31,Friday,Midday,0.0
Sensor 119085,94024,12/17/21 18:59:35,Friday,Evening,0.0
Sensor 119085,94024,12/18/21 00:59:39,Saturday,Night,0.0
Sensor 119085,94024,12/18/21 06:59:42,Saturday,Morning,0.0
Sensor 119085,94024,12/18/21 12:59:46,Saturday,Midday,18.54
Sensor 80323,95014,12/11/21 18:59:17,Saturday,Evening,0.54
Sensor 80323,95014,12/12/21 00:59:21,Sunday,Night,1.22
Sensor 80323,95014,12/12/21 06:59:25,Sunday,Morning,1.49
Sensor 80323,95014,12/12/21 13:00:43,Sunday,Midday,0.0
Sensor 80323,95014,12/12/21 19:00:50,Sunday,Evening,0.0
Sensor 80323,95014,12/13/21 01:00:56,Monday,Night,0.0
Sensor 80323,95014,12/13/21 06:59:01,Monday,Morning,0.0
Sensor 80323,95014,12/13/21 13:00:01,Monday,Midday,0.47
Sensor 80323,95014,12/13/21 19:00:04,Monday,Evening,0.14
Sensor 80323,95014,12/14/21 01:00:09,Tuesday,Night,0.0
Sensor 80323,95014,12/14/21 07:00:10,Tuesday,Morning,0.0
Sensor 80323,95014,12/14/21 13:00:02,Tuesday,Midday,0.0
Sensor 80323,95014,12/14/21 19:00:07,Tuesday,Evening,0.12
Sensor 80323,95014,12/15/21 01:00:16,Wednesday,Night,0.0
Sensor 80323,95014,12/15/21 06:59:29,Wednesday,Morning,0.0
Sensor 80323,95014,12/15/21 13:00:44,Wednesday,Midday,0.68
Sensor 80323,95014,12/15/21 18:59:24,Wednesday,Evening,0.0
Sensor 80323,95014,12/16/21 00:59:18,Thursday,Night,0.0
Sensor 80323,95014,12/16/21 06:59:43,Thursday,Morning,0.0
Sensor 80323,95014,12/16/21 13:00:28,Thursday,Midday,0.54
Sensor 80323,95014,12/16/21 19:00:21,Thursday,Evening,1.36
Sensor 80323,95014,12/17/21 00:55:06,Friday,Night,8.14
Sensor 80323,95014,12/17/21 06:59:33,Friday,Morning,3.84
Sensor 80323,95014,12/17/21 12:59:35,Friday,Midday,0.61
Sensor 80323,95014,12/17/21 18:59:05,Friday,Evening,5.7
Sensor 80323,95014,12/18/21 00:59:08,Saturday,Night,0.0
Sensor 80323,95014,12/18/21 06:59:10,Saturday,Morning,0.0
Sensor 80323,95014,12/18/21 13:00:02,Saturday,Midday,12.63
Sensor 37227,94304,12/11/21 19:00:20,Saturday,Evening,0.34
Sensor 37227,94304,12/12/21 01:00:24,Sunday,Night,1.05
Sensor 37227,94304,12/12/21 07:00:28,Sunday,Morning,1.25
Sensor 37227,94304,12/12/21 13:00:32,Sunday,Midday,0.0
Sensor 37227,94304,12/12/21 19:00:35,Sunday,Evening,0.0
Sensor 37227,94304,12/13/21 01:00:39,Monday,Night,0.0
Sensor 37227,94304,12/13/21 07:00:43,Monday,Morning,0.0
Sensor 37227,94304,12/13/21 13:00:47,Monday,Midday,0.0
Sensor 37227,94304,12/13/21 19:00:50,Monday,Evening,0.0
Sensor 37227,94304,12/14/21 01:00:54,Tuesday,Night,0.72
Sensor 37227,94304,12/14/21 07:00:58,Tuesday,Morning,0.0
Sensor 37227,94304,12/14/21 12:59:02,Tuesday,Midday,0.0
Sensor 37227,94304,12/14/21 18:59:05,Tuesday,Evening,0.09
Sensor 37227,94304,12/15/21 00:59:09,Wednesday,Night,0.03
Sensor 37227,94304,12/15/21 06:59:13,Wednesday,Morning,0.0
Sensor 37227,94304,12/15/21 12:59:17,Wednesday,Midday,0.1
Sensor 37227,94304,12/15/21 18:59:20,Wednesday,Evening,0.0
Sensor 37227,94304,12/16/21 00:59:24,Thursday,Night,0.0
Sensor 37227,94304,12/16/21 06:59:28,Thursday,Morning,2.64
Sensor 37227,94304,12/16/21 12:59:31,Thursday,Midday,0.63
Sensor 37227,94304,12/16/21 18:59:35,Thursday,Evening,1.79
Sensor 37227,94304,12/17/21 00:59:39,Friday,Night,5.59
Sensor 37227,94304,12/17/21 06:59:43,Friday,Morning,1.95
Sensor 37227,94304,12/17/21 12:59:47,Friday,Midday,1.02
Sensor 37227,94304,12/17/21 18:59:51,Friday,Evening,2.78
Sensor 37227,94304,12/18/21 00:59:54,Saturday,Night,0.35
Sensor 37227,94304,12/18/21 06:59:58,Saturday,Morning,6.4
Sensor 37227,94304,12/18/21 13:00:02,Saturday,Midday,17.55
Sensor 70539,94028,12/11/21 18:59:40,Saturday,Evening,0.23
Sensor 70539,94028,12/12/21 00:59:43,Sunday,Night,1.38
Sensor 70539,94028,12/12/21 06:59:47,Sunday,Morning,1.92
Sensor 70539,94028,12/12/21 12:59:50,Sunday,Midday,0.61
Sensor 70539,94028,12/12/21 18:59:54,Sunday,Evening,0.0
Sensor 70539,94028,12/13/21 00:59:58,Monday,Night,0.0
Sensor 70539,94028,12/13/21 07:00:04,Monday,Morning,0.0
Sensor 70539,94028,12/13/21 13:00:06,Monday,Midday,0.12
Sensor 70539,94028,12/13/21 19:00:20,Monday,Evening,0.12
Sensor 70539,94028,12/14/21 01:00:38,Tuesday,Night,0.0
Sensor 70539,94028,12/14/21 07:00:42,Tuesday,Morning,0.0
Sensor 70539,94028,12/14/21 13:00:46,Tuesday,Midday,0.18
Sensor 70539,94028,12/14/21 19:00:50,Tuesday,Evening,0.25
Sensor 70539,94028,12/15/21 01:00:54,Wednesday,Night,0.26
Sensor 70539,94028,12/15/21 07:00:57,Wednesday,Morning,0.0
Sensor 70539,94028,12/15/21 12:59:00,Wednesday,Midday,0.15
Sensor 70539,94028,12/15/21 18:59:05,Wednesday,Evening,0.0
Sensor 70539,94028,12/16/21 19:00:10,Thursday,Evening,1.95
Sensor 70539,94028,12/17/21 00:59:33,Friday,Night,10.6
Sensor 70539,94028,12/17/21 06:59:36,Friday,Morning,5.51
Sensor 70539,94028,12/17/21 12:59:40,Friday,Midday,0.8
Sensor 70539,94028,12/17/21 18:59:43,Friday,Evening,4.88
Sensor 70539,94028,12/18/21 00:59:47,Saturday,Night,0.09
Sensor 70539,94028,12/18/21 06:59:50,Saturday,Morning,0.0
Sensor 70539,94028,12/18/21 12:59:54,Saturday,Midday,14.28
Sensor 81183,94024,12/11/21 19:00:47,Saturday,Evening,5.27
Sensor 81183,94024,12/12/21 01:00:50,Sunday,Night,5.16
Sensor 81183,94024,12/12/21 07:00:55,Sunday,Morning,3.22
Sensor 81183,94024,12/12/21 12:59:02,Sunday,Midday,0.32
Sensor 81183,94024,12/12/21 18:59:11,Sunday,Evening,1.32
Sensor 81183,94024,12/13/21 00:59:58,Monday,Night,0.0
Sensor 81183,94024,12/13/21 07:00:45,Monday,Morning,0.0
Sensor 81183,94024,12/13/21 12:59:32,Monday,Midday,0.42
Sensor 81183,94024,12/13/21 18:59:52,Monday,Evening,0.0
Sensor 81183,94024,12/14/21 00:59:38,Tuesday,Night,0.88
Sensor 81183,94024,12/14/21 06:59:18,Tuesday,Morning,0.51
Sensor 81183,94024,12/14/21 13:00:24,Tuesday,Midday,0.0
Sensor 81183,94024,12/14/21 18:59:58,Tuesday,Evening,0.0
Sensor 81183,94024,12/15/21 01:00:33,Wednesday,Night,0.21
Sensor 81183,94024,12/15/21 07:00:17,Wednesday,Morning,0.7
Sensor 81183,94024,12/15/21 13:00:20,Wednesday,Midday,0.05
Sensor 81183,94024,12/15/21 19:00:38,Wednesday,Evening,0.0
Sensor 81183,94024,12/16/21 01:00:49,Thursday,Night,0.0
Sensor 81183,94024,12/16/21 07:00:50,Thursday,Morning,3.03
Sensor 81183,94024,12/16/21 13:00:53,Thursday,Midday,0.73
Sensor 81183,94024,12/16/21 19:00:56,Thursday,Evening,1.57
Sensor 81183,94024,12/17/21 01:01:00,Friday,Night,7.71
Sensor 81183,94024,12/17/21 06:59:02,Friday,Morning,3.43
Sensor 81183,94024,12/17/21 12:59:05,Friday,Midday,0.87
Sensor 81183,94024,12/17/21 18:59:08,Friday,Evening,4.39
Sensor 81183,94024,12/18/21 00:59:11,Saturday,Night,1.09
Sensor 81183,94024,12/18/21 06:59:13,Saturday,Morning,5.2
Sensor 81183,94024,12/18/21 12:59:16,Saturday,Midday,22.38
Sensor 112152,94087,12/11/21 19:00:39,Saturday,Evening,2.96
Sensor 112152,94087,12/12/21 01:00:43,Sunday,Night,0.08
Sensor 112152,94087,12/12/21 07:00:46,Sunday,Morning,0.0
Sensor 112152,94087,12/12/21 13:00:50,Sunday,Midday,0.0
Sensor 112152,94087,12/12/21 19:00:54,Sunday,Evening,0.0
Sensor 112152,94087,12/13/21 01:00:58,Monday,Night,0.0
Sensor 112152,94087,12/13/21 06:59:01,Monday,Morning,0.0
Sensor 112152,94087,12/13/21 12:59:05,Monday,Midday,0.0
Sensor 112152,94087,12/13/21 18:59:09,Monday,Evening,0.47
Sensor 112152,94087,12/14/21 00:59:13,Tuesday,Night,0.0
Sensor 112152,94087,12/14/21 06:59:16,Tuesday,Morning,0.0
Sensor 112152,94087,12/14/21 12:59:20,Tuesday,Midday,0.0
Sensor 112152,94087,12/14/21 18:59:23,Tuesday,Evening,0.0
Sensor 112152,94087,12/15/21 00:59:27,Wednesday,Night,0.0
Sensor 112152,94087,12/15/21 06:59:31,Wednesday,Morning,0.0
Sensor 112152,94087,12/15/21 12:59:35,Wednesday,Midday,0.0
Sensor 112152,94087,12/15/21 18:59:39,Wednesday,Evening,0.0
Sensor 112152,94087,12/16/21 00:59:42,Thursday,Night,0.0
Sensor 112152,94087,12/16/21 06:59:46,Thursday,Morning,0.2
Sensor 112152,94087,12/16/21 12:59:52,Thursday,Midday,0.0
Sensor 112152,94087,12/16/21 18:59:56,Thursday,Evening,1.13
Sensor 112152,94087,12/17/21 01:00:00,Friday,Night,1.26
Sensor 112152,94087,12/17/21 07:00:04,Friday,Morning,0.0
Sensor 112152,94087,12/17/21 13:00:12,Friday,Midday,0.0
Sensor 112152,94087,12/17/21 19:00:11,Friday,Evening,1.64
Sensor 112152,94087,12/18/21 01:00:15,Saturday,Night,0.52
Sensor 112152,94087,12/18/21 07:00:18,Saturday,Morning,9.39
Sensor 112152,94087,12/18/21 13:00:22,Saturday,Midday,18.45
Sensor 68377,94087,12/11/21 18:59:09,Saturday,Evening,21.11
Sensor 68377,94087,12/12/21 00:59:13,Sunday,Night,4.11
Sensor 68377,94087,12/12/21 06:59:18,Sunday,Morning,4.77
Sensor 68377,94087,12/12/21 12:59:21,Sunday,Midday,2.89
Sensor 68377,94087,12/12/21 18:59:25,Sunday,Evening,0.82
Sensor 68377,94087,12/13/21 00:59:29,Monday,Night,1.61
Sensor 68377,94087,12/13/21 06:59:33,Monday,Morning,0.26
Sensor 68377,94087,12/13/21 12:59:36,Monday,Midday,0.19
Sensor 68377,94087,12/13/21 18:59:40,Monday,Evening,3.16
Sensor 68377,94087,12/14/21 00:59:44,Tuesday,Night,1.95
Sensor 68377,94087,12/14/21 06:59:48,Tuesday,Morning,0.37
Sensor 68377,94087,12/14/21 12:59:52,Tuesday,Midday,0.46
Sensor 68377,94087,12/14/21 18:59:56,Tuesday,Evening,33.75
Sensor 68377,94087,12/15/21 00:59:59,Wednesday,Night,1.98
Sensor 68377,94087,12/15/21 07:00:04,Wednesday,Morning,1.27
Sensor 68377,94087,12/15/21 13:00:08,Wednesday,Midday,0.81
Sensor 68377,94087,12/15/21 19:00:14,Wednesday,Evening,0.78
Sensor 68377,94087,12/16/21 01:00:15,Thursday,Night,0.09
Sensor 68377,94087,12/16/21 07:00:19,Thursday,Morning,5.74
Sensor 68377,94087,12/16/21 13:00:22,Thursday,Midday,1.1
Sensor 68377,94087,12/16/21 19:00:26,Thursday,Evening,6.34
Sensor 68377,94087,12/17/21 13:00:37,Friday,Midday,3.32
Sensor 68377,94087,12/17/21 19:00:42,Friday,Evening,7.17
Sensor 68377,94087,12/18/21 01:00:45,Saturday,Night,2.55
Sensor 68377,94087,12/18/21 07:00:49,Saturday,Morning,2.47
Sensor 68377,94087,12/18/21 13:00:53,Saturday,Midday,25.44
Sensor 43871,94022,12/11/21 19:00:42,Saturday,Evening,6.89
Sensor 43871,94022,12/12/21 01:00:46,Sunday,Night,0.79
Sensor 43871,94022,12/12/21 07:00:49,Sunday,Morning,1.37
Sensor 43871,94022,12/12/21 13:00:53,Sunday,Midday,2.17
Sensor 43871,94022,12/12/21 19:00:56,Sunday,Evening,0.0
Sensor 43871,94022,12/13/21 01:00:59,Monday,Night,0.0
Sensor 43871,94022,12/13/21 06:59:03,Monday,Morning,0.0
Sensor 43871,94022,12/13/21 12:59:07,Monday,Midday,0.66
Sensor 43871,94022,12/13/21 18:59:11,Monday,Evening,0.17
Sensor 43871,94022,12/14/21 00:59:14,Tuesday,Night,1.35
Sensor 43871,94022,12/14/21 06:59:18,Tuesday,Morning,0.53
Sensor 43871,94022,12/14/21 12:59:21,Tuesday,Midday,0.02
Sensor 43871,94022,12/14/21 18:59:25,Tuesday,Evening,0.12
Sensor 43871,94022,12/15/21 00:59:28,Wednesday,Night,0.03
Sensor 43871,94022,12/15/21 06:59:31,Wednesday,Morning,0.63
Sensor 43871,94022,12/15/21 12:59:35,Wednesday,Midday,0.9
Sensor 43871,94022,12/15/21 18:59:38,Wednesday,Evening,0.78
Sensor 43871,94022,12/16/21 00:59:42,Thursday,Night,0.0
Sensor 43871,94022,12/16/21 06:59:45,Thursday,Morning,0.38
Sensor 43871,94022,12/16/21 12:59:49,Thursday,Midday,26.59
Sensor 43871,94022,12/16/21 18:59:52,Thursday,Evening,1.41
Sensor 43871,94022,12/17/21 00:59:56,Friday,Night,4.96
Sensor 43871,94022,12/17/21 06:59:59,Friday,Morning,1.49
Sensor 43871,94022,12/17/21 13:00:09,Friday,Midday,0.61
Sensor 43871,94022,12/17/21 19:00:06,Friday,Evening,3.16
Sensor 43871,94022,12/18/21 01:00:10,Saturday,Night,0.53
Sensor 43871,94022,12/18/21 07:00:13,Saturday,Morning,3.23
Sensor 43871,94022,12/18/21 13:00:17,Saturday,Midday,18.22
Sensor 114421,94022,12/11/21 18:59:43,Saturday,Evening,0.0
Sensor 114421,94022,12/12/21 00:59:44,Sunday,Night,0.0
Sensor 114421,94022,12/12/21 06:59:47,Sunday,Morning,0.0
Sensor 114421,94022,12/12/21 12:59:49,Sunday,Midday,0.0
Sensor 114421,94022,12/12/21 18:59:52,Sunday,Evening,0.0
Sensor 114421,94022,12/13/21 00:59:54,Monday,Night,0.0
Sensor 114421,94022,12/13/21 06:59:57,Monday,Morning,0.0
Sensor 114421,94022,12/13/21 12:59:59,Monday,Midday,0.0
Sensor 114421,94022,12/13/21 19:00:02,Monday,Evening,0.0
Sensor 114421,94022,12/14/21 01:00:05,Tuesday,Night,0.0
Sensor 114421,94022,12/14/21 07:00:07,Tuesday,Morning,0.0
Sensor 114421,94022,12/14/21 13:00:09,Tuesday,Midday,0.0
Sensor 114421,94022,12/14/21 19:00:12,Tuesday,Evening,0.0
Sensor 114421,94022,12/15/21 01:00:14,Wednesday,Night,0.0
Sensor 114421,94022,12/15/21 07:00:16,Wednesday,Morning,0.0
Sensor 114421,94022,12/15/21 13:00:19,Wednesday,Midday,0.0
Sensor 114421,94022,12/15/21 19:00:22,Wednesday,Evening,0.0
Sensor 114421,94022,12/16/21 01:00:24,Thursday,Night,0.0
Sensor 114421,94022,12/16/21 07:00:26,Thursday,Morning,0.0
Sensor 114421,94022,12/16/21 13:00:29,Thursday,Midday,0.0
Sensor 114421,94022,12/16/21 19:00:31,Thursday,Evening,0.0
Sensor 114421,94022,12/17/21 01:00:33,Friday,Night,0.8
Sensor 114421,94022,12/17/21 07:00:36,Friday,Morning,0.0
Sensor 114421,94022,12/17/21 13:00:38,Friday,Midday,0.0
Sensor 114421,94022,12/17/21 19:00:41,Friday,Evening,0.0
Sensor 114421,94022,12/18/21 01:00:43,Saturday,Night,0.0
Sensor 114421,94022,12/18/21 07:00:46,Saturday,Morning,0.04
Sensor 114421,94022,12/18/21 13:00:48,Saturday,Midday,16.49
Sensor 64757,94024,12/11/21 19:00:38,Saturday,Evening,13.18
Sensor 64757,94024,12/12/21 01:00:42,Sunday,Night,4.86
Sensor 64757,94024,12/12/21 07:00:46,Sunday,Morning,2.52
Sensor 64757,94024,12/12/21 13:00:50,Sunday,Midday,0.68
Sensor 64757,94024,12/12/21 19:00:53,Sunday,Evening,0.45
Sensor 64757,94024,12/13/21 01:00:57,Monday,Night,1.39
Sensor 64757,94024,12/13/21 06:59:01,Monday,Morning,0.0
Sensor 64757,94024,12/13/21 12:59:05,Monday,Midday,0.25
Sensor 64757,94024,12/13/21 18:59:08,Monday,Evening,5.61
Sensor 64757,94024,12/14/21 00:59:12,Tuesday,Night,0.88
Sensor 64757,94024,12/14/21 06:59:16,Tuesday,Morning,0.3
Sensor 64757,94024,12/14/21 12:59:20,Tuesday,Midday,0.26
Sensor 64757,94024,12/14/21 18:59:23,Tuesday,Evening,0.57
